2000
"1" 0.401083137298158 0.170954503787854 0 1
"2" 0.309134177590652 0.206539447081182 0 1
"3" 0.357974890647486 0.190858660879184 0 1
"4" 0.32559078220715 0.241906714509761 0 1
"5" 0.251669049139376 0.166169245448447 0 1
"6" 0.339468918367439 0.191773831130577 0 1
"7" 0.392733371868366 0.139771464164429 0 1
"8" 0.463350371293903 0.162438899311407 0 1
"9" 0.311292816268053 0.185369277064247 0 1
"10" 0.385807522273664 0.207441294805472 0 1
"11" 0.308009968980584 0.186132133123615 0 1
"12" 0.353598727404056 0.1592496166801 0 1
"13" 0.48416438011213 0.188957952764415 0 1
"14" 0.289126700361076 0.230718155335166 0 1
"15" 0.344274227186213 0.269314875363192 0 1
"16" 0.305809484180316 0.271598861222722 0 1
"17" 0.307721830909468 0.162311331232435 0 1
"18" 0.39003087577186 0.165595885571822 0 1
"19" 0.300277941306083 0.172620497597977 0 1
"20" 0.320276858084432 0.163555279367826 0 1
"21" 0.277078167241401 0.205913911908621 0 1
"22" 0.399412539226186 0.195438467770832 0 1
"23" 0.317465073060768 0.253981862695 0 1
"24" 0.276478177046866 0.193150819598745 0 1
"25" 0.348500086851881 0.294466159439629 0 1
"26" 0.21469007358387 0.192878660226663 0 1
"27" 0.281562645419845 0.266402558988455 0 1
"28" 0.40179079841579 0.143278069498042 0 1
"29" 0.299134400124544 0.241394726669585 0 1
"30" 0.353218401160966 0.194338581871962 0 1
"31" 0.368494136831104 0.22523863333287 0 1
"32" 0.408285243794625 0.167779978635382 0 1
"33" 0.272144476910568 0.183164065130721 0 1
"34" 0.40229605493095 0.164232326288725 0 1
"35" 0.277759815224088 0.260602028357677 0 1
"36" 0.411796148108149 0.194187150669994 0 1
"37" 0.268985657572549 0.18846372262684 0 1
"38" 0.415622110046866 0.19112343732431 0 1
"39" 0.298264098721921 0.178836436028501 0 1
"40" 0.403446018088377 0.223043641754692 0 1
"41" 0.394550230220151 0.177035356793625 0 1
"42" 0.207431814089565 0.238350012195353 0 1
"43" 0.288851403583696 0.168312862054633 0 1
"44" 0.324912566503392 0.176497753337981 0 1
"45" 0.350957588469683 0.308942173590661 0 1
"46" 0.333446479449246 0.25285405078425 0 1
"47" 0.184885818589053 0.18486538725294 0 1
"48" 0.274001160977747 0.29141629579354 0 1
"49" 0.384161599637991 0.185729007434791 0 1
"50" 0.258279138290408 0.226437802268914 0 1
"51" 0.340207925380394 0.186578804789691 0 1
"52" 0.330670749298807 0.283587827244531 0 1
"53" 0.390252923265353 0.195566646131108 0 1
"54" 0.393372891266286 0.171481941919439 0 1
"55" 0.433877990493599 0.209728482320672 0 1
"56" 0.301733053145901 0.193928133699401 0 1
"57" 0.500167893018478 0.130259135538032 0 1
"58" 0.324220763283998 0.162533386998711 0 1
"59" 0.319997253740912 0.213650938859514 0 1
"60" 0.297526828113422 0.2367003623744 0 1
"61" 0.305082465780948 0.24551209054439 0 1
"62" 0.318484411238218 0.278704469540168 0 1
"63" 0.426569805651134 0.230381663283527 0 1
"64" 0.332542416685716 0.158220192941879 0 1
"65" 0.32618542824214 0.289667789635534 0 1
"66" 0.413087325199537 0.194511211778387 0 1
"67" 0.420697946768327 0.141969501322582 0 1
"68" 0.469727931631681 0.198126602493231 0 1
"69" 0.385417740057809 0.209162449833364 0 1
"70" 0.377810323922785 0.244408375976576 0 1
"71" 0.250181939435299 0.243974319247559 0 1
"72" 0.434635764651678 0.182359710030975 0 1
"73" 0.299326461509371 0.180688198825609 0 1
"74" 0.297907733782863 0.147956404937381 0 1
"75" 0.493327116427057 0.144914217215581 0 1
"76" 0.39509393143582 0.183533560951567 0 1
"77" 0.356439197878316 0.226579921404516 0 1
"78" 0.337195626348908 0.243780816899488 0 1
"79" 0.377139307526758 0.18010819967859 0 1
"80" 0.27617352224126 0.146492523170155 0 1
"81" 0.282053641806991 0.260890846587175 0 1
"82" 0.427795851104517 0.19682270946341 0 1
"83" 0.295996915363707 0.21461582854237 0 1
"84" 0.455095419362278 0.167020922517282 0 1
"85" 0.372136831457834 0.285777823353887 0 1
"86" 0.313968089911036 0.244698984740637 0 1
"87" 0.382344255404416 0.223405573744516 0 1
"88" 0.290421188200901 0.189543360079765 0 1
"89" 0.357598836382646 0.216092925576638 0 1
"90" 0.43082455502079 0.215304545213709 0 1
"91" 0.376108298754208 0.248477865383338 0 1
"92" 0.343216314959481 0.118497197810065 0 1
"93" 0.342345002520472 0.205414681758269 0 1
"94" 0.292669333857334 0.174317738005873 0 1
"95" 0.360685547849652 0.219214861595408 0 1
"96" 0.325564968742315 0.278828788405694 0 1
"97" 0.500377625714991 0.166910089296564 0 1
"98" 0.28103383349696 0.145742651004236 0 1
"99" 0.485669116602515 0.160428616600924 0 1
"100" 0.406174309979311 0.203263827190731 0 1
"101" 0.325679951133299 0.218367287410883 0 1
"102" 0.345348143173226 0.253806689716559 0 1
"103" 0.354437128471808 0.231604080816398 0 1
"104" 0.326831208311681 0.181993932411749 0 1
"105" 0.395696333432996 0.15862270934022 0 1
"106" 0.359534720018191 0.162679224967172 0 1
"107" 0.391497109926184 0.133988622830788 0 1
"108" 0.312317370438885 0.203627660887944 0 1
"109" 0.4314459004694 0.202616445643925 0 1
"110" 0.421185814081442 0.218065434562467 0 1
